requirement_id,source_section,requirement,implementation_path,verification_command,evidence_path,status,blocker
R60.007,requirements.md §60,Validate,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.008,requirements.md §60,Run,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.009,requirements.md §60,Wait for Completion,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.010,requirements.md §60,Open Result,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.011,requirements.md §60,View Map,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.012,requirements.md §60,View Statistics,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R60.013,requirements.md §60,View Provenance,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R61.000,requirements.md §61,Docker验收,docker-compose.yml,make acceptance,,NOT_RUN,尚未实现或验证
R61.001,requirements.md §61,检查：,docker-compose.yml,make acceptance,,NOT_RUN,尚未实现或验证
R62.000,requirements.md §62,数据库验收,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R62.001,requirements.md §62,migration up,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R62.002,requirements.md §62,migration down test,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R62.003,requirements.md §62,fresh install,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R63.000,requirements.md §63,必须输出OpenAPI,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R63.001,requirements.md §63,/openapi.json,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R63.002,requirements.md §63,/docs,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R64.000,requirements.md §64,文档,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.001,requirements.md §64,README.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.002,requirements.md §64,docs/,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.003,requirements.md §64,architecture.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.004,requirements.md §64,scientific-method.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.005,requirements.md §64,model-spec.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.006,requirements.md §64,scene-spec.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.007,requirements.md §64,workflow-spec.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.008,requirements.md §64,binding-engine.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.009,requirements.md §64,knowledge-graph.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.010,requirements.md §64,llm-agent.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.011,requirements.md §64,adapter-development.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.012,requirements.md §64,assessment-engine.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.013,requirements.md §64,api.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.014,requirements.md §64,deployment.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.015,requirements.md §64,user-guide.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.016,requirements.md §64,admin-guide.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.017,requirements.md §64,research-validation.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.018,requirements.md §64,geoai-integration.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R64.019,requirements.md §64,acceptance-report.md,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.000,requirements.md §65,科研方法文档,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.001,requirements.md §65,Scientific Model,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.002,requirements.md §65,Engineering Adapter,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.003,requirements.md §65,LLM Recommendation,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.004,requirements.md §65,Scientific Validation,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R65.005,requirements.md §65,User Review,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.000,requirements.md §66,研发边界说明,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.001,requirements.md §66,智能模型组织,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.002,requirements.md §66,数据-模型适配,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.003,requirements.md §66,工作流执行,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.004,requirements.md §66,动态评价,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.005,requirements.md §66,科研验证,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.006,requirements.md §66,自动拥有所有海岸带模型,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.007,requirements.md §66,自动取代水动力专家,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.008,requirements.md §66,所有地区无需校准,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.009,requirements.md §66,所有数据可自动融合,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R66.010,requirements.md §66,AI生成结果天然科学可信,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.000,requirements.md §67,不允许出现的交付问题,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.001,requirements.md §67,禁止一,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.002,requirements.md §67,禁止二,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.003,requirements.md §67,禁止三,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.004,requirements.md §67,禁止四,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.005,requirements.md §67,禁止五,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.006,requirements.md §67,禁止六,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.007,requirements.md §67,禁止七,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.008,requirements.md §67,禁止八,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.009,requirements.md §67,禁止九,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.010,requirements.md §67,禁止十,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.011,requirements.md §67,TODO,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.012,requirements.md §67,FIXME,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.013,requirements.md §67,pass,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R67.014,requirements.md §67,NotImplemented,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R68.000,requirements.md §68,研究实验必须真正执行,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.001,requirements.md §68,Test 1,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.002,requirements.md §68,Test 2,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.003,requirements.md §68,Test 3,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.004,requirements.md §68,Test 4,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.005,requirements.md §68,Test 5,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.006,requirements.md §68,Test 6,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.007,requirements.md §68,Test 7,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.008,requirements.md §68,Test 8,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.009,requirements.md §68,Test 9,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.010,requirements.md §68,Test 10,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.011,requirements.md §68,Test 11,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.012,requirements.md §68,Test 12,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R68.013,requirements.md §68,research-validation.md,sample-data/;tests/research/,make research,,NOT_RUN,尚未实现或验证
R69.000,requirements.md §69,项目目录,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R69.001,requirements.md §69,coastmas/,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R69.002,requirements.md §69,core,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R69.003,requirements.md §69,domain,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R69.004,requirements.md §69,adapter,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R69.005,requirements.md §69,app,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R70.000,requirements.md §70,GeoAI代码边界,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R70.001,requirements.md §70,GeoAI Platform,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R70.002,requirements.md §70,coastmas/,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R70.003,requirements.md §70,HTTP API,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R70.004,requirements.md §70,Adapter,src/coastmas/app/,make e2e,,NOT_RUN,尚未实现或验证
R71.000,requirements.md §71,Git要求,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.001,requirements.md §71,初始化Git,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.002,requirements.md §71,git status,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.003,requirements.md §71,.env,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.004,requirements.md §71,password,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.005,requirements.md §71,token,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R71.006,requirements.md §71,large generated data,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.000,requirements.md §72,最终Definition of Done,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.001,requirements.md §72,[ ] 系统可以独立启动,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.002,requirements.md §72,[ ] 用户可以登录,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.003,requirements.md §72,[ ] Model Center可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.004,requirements.md §72,[ ] ModelSpec可管理,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.005,requirements.md §72,[ ] 知识图谱可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.006,requirements.md §72,[ ] Smart Planner可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.007,requirements.md §72,[ ] 管理目标可拆解,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.008,requirements.md §72,[ ] 模型可检索,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.009,requirements.md §72,[ ] Workflow可以自动生成,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.010,requirements.md §72,[ ] Workflow可以人工编辑,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.011,requirements.md §72,[ ] Workflow可以校验,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.012,requirements.md §72,[ ] Workflow可以运行,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.013,requirements.md §72,[ ] Model Adapter体系可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.014,requirements.md §72,[ ] Scene Workspace可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.015,requirements.md §72,[ ] Data Catalog可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.016,requirements.md §72,[ ] SceneSpec可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.017,requirements.md §72,[ ] BindingPlan可生成,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.018,requirements.md §72,[ ] 单位转换可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.019,requirements.md §72,[ ] CRS检查可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.020,requirements.md §72,[ ] 垂向基准检查存在,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.021,requirements.md §72,[ ] 时间适配可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.022,requirements.md §72,[ ] 数据空间适配可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.023,requirements.md §72,[ ] 运行中心可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.024,requirements.md §72,[ ] 结果中心可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.025,requirements.md §72,[ ] Provenance完整,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R72.026,requirements.md §72,[ ] 动态综合评价可用,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
